LFQ Intensity ec1	LFQ Intensity ec2	LFQ Intensity ec3	LFQ Intensity pc1	LFQ Intensity pc2	LFQ Intensity pc3	MS/MS Count ec1	MS/MS Count ec2	MS/MS Count ec3	MS/MS Count pc1	MS/MS Count pc2	MS/MS Count pc3	Only identified by site	Reverse	Contaminant	Peptides	Razor + unique Peptides	Unique Peptides	Protein IDs	Protein Names	Gene Names
19.61184	19.67721	19.23673	27.72175	27.93568	27.5947	1	0	0	47	44	55				27	27	27	Q59H77;P49368;E9PAQ6;B3KX11;Q5SZY0;Q2TU64;B4DUR8;A6NE14;Q5SZX6;E9PRC8;Q5SZW8;Q5SZX9;E9PM09;E9PQ35;Q5SZX8;Q16878;Q16857	Chaperonin containing TCP1, subunit 3 (Gamma) variant;CCT-gamma;hTRiC5;T-complex protein 1 subunit gamma;cDNA FLJ44436 fis, clone UTERU2019706, highly similar to T-complex protein 1 subunit gamma;Chaperonin containing TCP1, subunit 3 (Gamma);PIG48;cDNA FLJ57603, highly similar to T-complex protein 1 subunit gamma;cDNA, FLJ78822, highly similar to T-complex protein 1 subunit gamma;cDNA, FLJ79286, highly similar to T-complex protein 1 subunit gamma;cDNA FLJ57904, highly similar to T-complex protein 1 subunit gamma;Putative uncharacterized protein CCT3	CCT3;CCTG;TRIC5;RP11-443G18.6-002
22.38743	22.56686	22.1832	27.88052	28.13256	27.85863	4	6	4	59	66	59				28	28	28	P50990;Q53HU0;B4DEM7;Q7Z759;B4DQH4	CCT-theta;Renal carcinoma antigen NY-REN-15;T-complex protein 1 subunit theta;Chaperonin containing TCP1, subunit 8 (Theta) variant;cDNA FLJ53379, highly similar to T-complex protein 1 subunit theta;CCT8 protein;Chaperonin containing TCP1, subunit 8 (Theta), isoform CRA_c;cDNA FLJ59382, highly similar to T-complex protein 1 subunit theta	C21orf112;CCT8;CCTQ;KIAA0002;hCG_1810843
18.2702	19.35316	18.61924	27.32071	27.30583	27.11088	0	0	0	33	30	38				21	20	20	P50991;A8K3C3;B7Z8B1;B7Z9L0;B7Z2Z8;B7Z2F4	CCT-delta;Stimulator of TAR RNA-binding;T-complex protein 1 subunit delta	CCT4;CCTD;SRB
22.42401	22.49931	22.80075	21.62582	21.73723	21.4171	4	5	3	5	3	3				4	4	4	P51148;P20339;P61020;Q6FI44;Q6FI54;B4DJA5;B4DKD7	L1880;RAB5L;Ras-related protein Rab-5C;Ras-related protein Rab-5A;Ras-related protein Rab-5B;cDNA, FLJ93000, Homo sapiens RAB5A, member RAS oncogene family (RAB5A), mRNA;Cervical cancer oncogene 10 protein;RAB5A protein;RAB5A, member RAS oncogene family, isoform CRA_a;RAB5B protein;cDNA FLJ51867, highly similar to Ras-related protein Rab-5A;cDNA FLJ60627, highly similar to Ras-related protein Rab-5B;RAB5B, member RAS oncogene family, isoform CRA_b	RAB5C;RABL;RAB5;RAB5A;RAB5B;HCC-10;hCG_1776267;hCG_25009
21.89807	21.86948	21.64777	20.35681	20.17121	20.69702	8	5	5	3	4	4				6	6	6	P51149;B4DPH9;C9J592;C9J8S3;C9J4V0;C9J4S4;C9J7D1;C9IZZ0	Ras-related protein Rab-7a;cDNA FLJ55895, highly similar to Ras-related protein Rab-7;Putative uncharacterized protein RAB7A	RAB7;RAB7A
21.11388	22.00717	-10.0114	20.01209	20.61746	20.56104	1	3	3	1	1	2				4	2	2	P61026;Q53T70	Ras-related protein Rab-10;Putative uncharacterized protein RAB10	RAB10
21.85935	21.72226	21.87376	20.92832	20.85681	20.85711	1	2	2	1	1	1				3	3	3	P61088	Bendless-like ubiquitin-conjugating enzyme;Ubc13;Ubiquitin carrier protein N;Ubiquitin-conjugating enzyme E2 N;Ubiquitin-protein ligase N	BLU;UBE2N
-13.46907	-14.33496	-7.414689	-12.04448	-11.67296	-10.06022	0	1	0	0	0	0				2	1	1	P61106	Ras-related protein Rab-14	RAB14
21.42992	21.4289	21.03113	21.60603	21.18041	21.39603	3	3	2	2	2	2				6	3	3	P61204;P84077;B4DEB9;B4DLJ3;A4D0Z3;P84085;B4DN70;B4DJC8;C9J1Z8;B4E190;B7ZB63	ADP-ribosylation factor 3;ADP-ribosylation factor 1;cDNA FLJ61099, highly similar to ADP-ribosylation factor 1;cDNA FLJ51495, highly similar to ADP-ribosylation factor 5;ADP-ribosylation factor 5;ADP-ribosylation factor 5, isoform CRA_a;cDNA, FLJ92389, Homo sapiens ADP-ribosylation factor 5 (ARF5), mRNA;cDNA FLJ51902, highly similar to ADP-ribosylation factor 1;cDNA FLJ51215, highly similar to ADP-ribosylation factor 1;Putative uncharacterized protein ARF5;cDNA FLJ57770, moderately similar to ADP-ribosylation factor 3;cDNA, FLJ79427, highly similar to ADP-ribosylation factor 3	ARF3;ARF1;ARF5;hCG_32325;tcag7.6
22.46214	22.42846	22.45651	21.61553	21.28444	21.46523	8	8	4	4	4	3				6	6	6	P61289-2;P61289;Q6FHK7;B3KQ25;B7Z8D3	11S regulator complex subunit gamma;Activator of multicatalytic protease subunit 3;Ki nuclear autoantigen;Proteasome activator 28 subunit gamma;Proteasome activator complex subunit 3;PSME3 protein;cDNA FLJ32659 fis, clone TESTI1000045, highly similar to Proteasome activator complex subunit 3	PSME3
-5.901867	-11.14697	-7.353172	-9.288275	-9.663898	-14.19445	1	1	0	0	0	0				1	1	1	Q5VXS0;P61960	Ubiquitin-fold modifier 1	RP11-131P10.1-003;UFM1;BM-002;C13orf20
-9.879312	-9.866565	-16.13984	-19.80651	15.69759	-12.41216	0	1	0	0	0	0				3	2	2	P62258;P62258-2;B7ZA86;B4DJB0;C9JAV0;B4DJF2	14-3-3 protein epsilon;cDNA, FLJ79100, highly similar to 14-3-3 protein epsilon (14-3-3E);cDNA FLJ60092, highly similar to 14-3-3 protein epsilon (14-3-3E);Putative uncharacterized protein YWHAE	YWHAE
18.85687	18.7881	18.63215	17.10728	16.97858	-12.10636	1	2	1	0	0	0				14	2	0	P68371;Q8IWP6;Q8IZ29;Q8N6N5;B3KML9;Q96HX0;A8K854;Q3ZCR3;Q3ZCM7;Q99867;B4DNW1;C9JN87	Tubulin beta-2 chain;Tubulin beta-2C chain;Class IVb beta tubulin;Tubulin, beta 2C;cDNA FLJ11352 fis, clone HEMBA1000020, highly similar to Tubulin beta-2C chain;TUBB2C protein;cDNA FLJ16289 fis, clone OCBBF2009920, highly similar to TUBULIN BETA-3 CHAIN;cDNA FLJ77784;HCG1983504, isoform CRA_f	TUBB2C;hCG_1983504
21.99186	21.96116	22.44831	21.29905	21.51831	21.04414	3	4	4	4	3	4				5	5	5	Q01995;Q5U0D2;Q6FI52;Q53GC9;E9PC82;Q59FA5;E9PJ32	22 kDa actin-binding protein;Protein WS3-10;Smooth muscle protein 22-alpha;Transgelin;cDNA, FLJ94704, highly similar to Homo sapiens transgelin (TAGLN), mRNA;Putative uncharacterized protein DKFZp686P11128;TAGLN protein;Transgelin variant 2;Transgelin, isoform CRA_b;Transgelin variant	SM22;TAGLN;WS3-10;DKFZp686P11128;hCG_2032895
19.08613	19.28297	18.48821	-16.42682	-11.74063	-16.22421	2	1	0	0	0	0				2	2	2	Q02413	Cadherin family member 4;Desmoglein-1;Desmosomal glycoprotein 1;Pemphigus foliaceus antigen	CDHF4;DSG1
23.0555	23.03174	23.0523	22.30563	22.26959	22.29955	7	6	6	3	4	4				6	6	6	Q06323;Q6FHU3;Q6IBM2;A6NJG9;Q86SZ9	11S regulator complex subunit alpha;Activator of multicatalytic protease subunit 1;Interferon gamma up-regulated I-5111 protein;Proteasome activator 28 subunit alpha;Proteasome activator complex subunit 1;PSME1 protein;cDNA, FLJ92500, Homo sapiens proteasome (prosome, macropain) activator subunit 1 (PA28 alpha) (PSME1), mRNA;Proteasome (Prosome, macropain) activator subunit 1 (PA28 alpha), isoform CRA_a;Putative uncharacterized protein PSME1	IFI5111;PSME1;hCG_40175
20.52726	20.44799	20.19484	19.19359	18.97259	19.80985	4	3	2	0	1	2				4	4	4	Q07812-2;Q07812;Q07812-8;Q07812-7;Q07812-5;Q07812-4;Q07812-6;Q5ZPJ1;Q9UEI8	Apoptosis regulator BAX;Bcl-2-like protein 4;Bax protein	BAX;BCL2L4
22.77412	22.6297	21.90705	22.6742	23.10792	22.4803	3	5	2	3	4	4				10	10	10	Q09666;Q6ZQN2;B5MEH8;Q13727;Q8N274;B4DTV0	Desmoyokin;Neuroblast differentiation-associated protein AHNAK;cDNA FLJ46846 fis, clone UTERU3004635, moderately similar to Neuroblast differentiation associated protein AHNAK;Putative uncharacterized protein AHNAK;AHNAK-related protein	AHNAK;PM227
-7.720753	-11.3209	-8.819072	-13.33658	-14.03848	-16.25305	0	0	0	0	0	0				1	1	1	Q12789;Q6AHZ7;Q12789-3	General transcription factor 3C polypeptide 1;TF3C-alpha;TFIIIC box B-binding subunit;Transcription factor IIIC 220 kDa subunit;Transcription factor IIIC subunit alpha;Putative uncharacterized protein DKFZp686A111	GTF3C1;DKFZp686A111
-14.52854	-12.84884	-7.928349	-9.622491	-11.80639	-9.461664	0	0	0	0	0	0				1	1	1	Q12955	Ankyrin-3;Ankyrin-G	ANK3
-10.66357	-14.06973	-12.08348	-14.28111	-5.237717	17.14907	0	0	1	0	0	0				12	1	1	Q13748;Q1ZYQ1;Q6PEY2;Q13748-2;B4DQK4;Q9UQM3	Alpha-tubulin 2;Alpha-tubulin 3C/D;Tubulin alpha-2 chain;Tubulin alpha-3C/D chain;cDNA FLJ77591, highly similar to Homo sapiens tubulin, alpha 2 (TUBA2), transcript variant 1, mRNA;Tubulin, alpha 2;Tubulin, alpha 2, isoform CRA_b;Alpha-tubulin 3E;Tubulin alpha-3E chain;cDNA FLJ53743, highly similar to Tubulin alpha-3 chain;Alpha-tubulin	TUBA2;TUBA3C;TUBA3D;hCG_19100;TUBA3E
-13.49121	-6.262399	-11.33813	-8.947213	-14.87637	-8.820883	0	0	0	0	0	0				13	2	2	Q13885;Q9BVA1;B2R6L0;O43209;B7Z4N1;Q9UGA2	Tubulin beta-2A chain;Tubulin beta-2B chain;cDNA, FLJ93005, highly similar to Homo sapiens tubulin, beta polypeptide (TUBB), mRNA;Homo sapiens clone 23678;cDNA FLJ53906, highly similar to Tubulin beta chain;Putative uncharacterized protein DKFZp566F223	TUBB2;TUBB2A;TUBB2B;DKFZp566F223
-7.021094	-14.92009	-13.04827	-12.08927	-7.937469	-11.1881	0	0	0	0	0	0	+			1	1	1	Q14966-5		
24.66622	24.74242	24.65589	23.77062	23.85158	23.54109	9	13	9	8	6	8				9	9	8	Q15365;Q53SS8	Alpha-CP1;Heterogeneous nuclear ribonucleoprotein E1;Nucleic acid-binding protein SUB2.3;Poly(rC)-binding protein 1;cDNA, FLJ94964, highly similar to Homo sapiens poly(rC) binding protein 1 (PCBP1), mRNA;Poly(RC) binding protein 1;Putative uncharacterized protein PCBP1	PCBP1;hCG_1776997
-15.55575	-10.25709	-14.05433	-8.462026	-13.69572	16.70819	0	0	0	0	0	0				7	1	0	Q2NKY5	TUBB6 protein	TUBB6
-7.442906	-11.63373	-6.078456	-19.74594	-13.79196	-10.40766	0	0	0	1	1	0				2	1	1	Q9UMY4;Q3SYF1;Q9UMY4-2;A6NMW4	Sorting nexin-12;cDNA, FLJ93438, Homo sapiens sorting nexin 12 (SNX12), mRNA;Sorting nexin 12;Sorting nexin 12, isoform CRA_a;Putative uncharacterized protein SNX12	SNX12;hCG_1990496
-11.74152	-11.2261	-11.21979	-9.335281	-6.95872	-15.17143	3	2	1	1	1	0				12	2	1	Q53GA7;Q9BQE3;B7Z1K5;E9PGK3;Q8N532	Tubulin alpha 6 variant;Alpha-tubulin 6;Tubulin alpha-1C chain;Tubulin alpha-6 chain;cDNA FLJ55956, highly similar to Tubulin alpha-6 chain;TUBA1C protein	TUBA1C;TUBA6
20.17524	20.24853	19.75053	27.4538	27.50325	27.39116	2	1	0	54	54	76				24	24	24	Q53HV2;Q99832;Q6IBT3;B7Z4T9;B8ZZC9;B7Z4Z7;B7Z7I4;B7Z1C9;A8MWI8	Chaperonin containing TCP1, subunit 7 (Eta) variant;CCT-eta;HIV-1 Nef-interacting protein;T-complex protein 1 subunit eta;CCT7 protein;cDNA FLJ54074, highly similar to T-complex protein 1 subunit eta;Chaperonin containing TCP1, subunit 7 (Eta), isoform CRA_c;Putative uncharacterized protein CCT7;cDNA FLJ59364, highly similar to T-complex protein 1 subunit eta;cDNA FLJ54568, highly similar to T-complex protein 1 subunit eta;cDNA FLJ59454, highly similar to T-complex protein 1 subunit eta;Chaperonin containing TCP1, subunit 7 (Eta), isoform CRA_a;cDNA FLJ54832, highly similar to T-complex protein 1 subunit eta	CCT7;CCTH;NIP7-1;hCG_1997313
19.77843	19.70592	18.89552	-10.58809	18.03859	-8.44814	3	1	1	0	1	0				5	5	5	Q549M8;Q5RLJ0;Q9Y224	cDNA, FLJ92278;Chromosome 14 open reading frame 166, isoform CRA_a;CLE7;Lcrp369;CLE;UPF0568 protein C14orf166	C14orf166;hCG_22667;CGI-99
-8.519845	-10.30984	-18.02548	-6.304536	-10.44245	-12.38124	0	0	0	1	1	1				3	1	1	Q562R1	Beta-actin-like protein 2;Kappa-actin	ACTBL2
-12.1832	-12.45635	-17.51425	-7.780077	-8.588738	18.39933	2	2	2	1	0	1				1	1	1	Q5RHS7	Putative uncharacterized protein S100A2;S100 calcium binding protein A2	RP11-49N14.8-004;S100A2
20.83977	21.10687	20.64086	19.81011	19.92268	20.32202	4	3	2	2	3	3				7	7	7	Q5T6W5;P61978-2;Q6IBN1;P61978;P61978-3;B4DUQ1;Q5EC54;B4DFF1;Q5T6W2;Q5T6W1;B3KU16	Heterogeneous nuclear ribonucleoprotein K;cDNA FLJ77137, highly similar to Homo sapiens heterogeneous nuclear ribonucleoprotein K (HNRPK), transcript variant 1, mRNA;Heterogeneous nuclear ribonucleoprotein K isoform a;Heterogeneous nuclear ribonucleoprotein K, isoform CRA_c;HNRPK protein;Transformation up-regulated nuclear protein;cDNA FLJ54552, highly similar to Heterogeneous nuclear ribonucleoprotein K;Heterogeneous nuclear ribonucleoprotein K transcript variant;cDNA FLJ53312, highly similar to Heterogeneous nuclear ribonucleoprotein K	HNRNPK;RP11-575L7.1-001;hCG_1985922;HNRPK;RP11-575L7.1-003;RP11-575L7.1-005
20.20884	20.02445	20.65421	19.93919	19.96888	19.5098	1	2	0	0	1	0				2	2	2	Q5T749	Keratinocyte proline-rich protein	C1orf45;KPRP
20.68603	20.81096	20.92796	20.37592	20.44556	20.28275	2	2	3	2	1	1				2	2	2	Q6FG99;P05386;Q7Z612;Q6ICQ4	RPLP1 protein;60S acidic ribosomal protein P1;Acidic ribosomal phosphoprotein P1	RPLP1;RRP1
-15.89455	-12.66758	-8.491282	-12.51258	-13.26758	-11.67764	0	0	0	0	0	0				2	2	2	Q6GPH4-6		
-12.25156	-7.448378	-17.52637	-9.166928	-5.064223	-2.999552	1	1	1	1	1	1				1	1	1	Q8IVF2;Q8IVF2-3	Protein AHNAK2	AHNAK2;C14orf78;KIAA2019
-7.16766	-15.19173	-9.879982	-12.1978	-10.33225	21.02553	0	0	1	1	0	1				1	1	1	Q8NBJ5	Glycosyltransferase 25 family member 1;Hydroxylysine galactosyltransferase 1;Procollagen galactosyltransferase 1	GLT25D1;PSEC0241
-10.63977	18.64776	18.75818	-15.16592	-12.90091	-8.669762	0	1	1	0	0	0				2	2	2	Q96C19;Q59EU6;Q9BUP0;Q5JYW8;C9JTI6;E9PFH3;B4DEE0;Q7Z2R5;Q53SA2	EF-hand domain-containing protein D2;Swiprosin-1;EF hand domain family, member D1 variant;EF-hand domain-containing protein 1;EF-hand domain-containing protein D1;Swiprosin-2;EF-hand domain family, member D2;Putative uncharacterized protein EFHD2;cDNA FLJ51583, highly similar to EF-hand domain-containing protein 1 (Swiprosin-2);MSTP133;Putative uncharacterized protein FLJ13612	EFHD2;SWS1;EFHD1;PP3051;SWS2;RP3-467K16.3-002;MST133;FLJ13612
20.54519	20.61648	19.14143	19.61153	17.51044	17.52076	3	4	0	2	1	1				2	2	2	Q96FQ6	Aging-associated gene 13 protein;Protein S100-A16;Protein S100-F;S100 calcium-binding protein A16	AAG13;S100A16;S100F
-8.978248	-18.35719	-10.29207	-11.89493	18.06081	-9.915236	0	1	0	0	0	1				1	1	1	Q99471;Q9C084	C-Myc-binding protein Mm-1;Myc modulator 1;Prefoldin subunit 5;MM-1 beta	MM1;PFD5;PFDN5;mm-1
-9.339276	-15.59846	-14.69548	14.72179	-7.716224	-8.1283	0	0	0	0	0	0				7	1	1	Q9BUF5;B4DP54;B3KS31;B4E386	Tubulin beta-6 chain;cDNA FLJ52712, highly similar to Tubulin beta-6 chain;cDNA FLJ35358 fis, clone PUAEN2000497, highly similar to Tubulin beta-6 chain;Tubulin, beta 6, isoform CRA_a;cDNA FLJ52847, highly similar to Tubulin beta-6 chain	TUBB6;hCG_1641604
-9.736339	-9.588387	-9.981355	-13.86738	-12.08974	-11.07565	0	0	0	0	0	0	+			1	1	1	Q9BZK4	HCG2020981;Ovarian cancer-related protein 2	hCG_2020981;OCR2
-11.13027	-7.488196	-9.515059	-1.631392	-8.864885	-13.01796	2	3	3	1	1	1				1	1	1	Q9C000;Q9C000-4;Q9C000-2;Q9C000-3	Caspase recruitment domain-containing protein 7;Death effector filament-forming ced-4-like apoptosis protein;NACHT, LRR and PYD domains-containing protein 1;Nucleotide-binding domain and caspase recruitment domain	CARD7;DEFCAP;KIAA0926;NAC;NALP1;NLRP1
-9.450394	-6.710937	-9.582086	-7.694815	-12.83965	-13.21885	0	0	0	0	0	0	+			1	1	1	Q9HB15	Potassium channel subfamily K member 12;Tandem pore domain halothane-inhibited potassium channel 2	KCNK12
-9.938221	-8.330604	-8.094868	17.66581	-8.104318	-12.47573	0	0	0	1	0	0				2	2	2	Q9Y3D6	FIS1 homolog;Mitochondrial fission 1 protein;Tetratricopeptide repeat protein 11	CGI-135;FIS1;TTC11
22.33066	22.39676	22.3996	20.73422	21.23403	21.39571	9	9	6	1	4	5				15	15	15	Q9Y490;Q5TCU6	Talin-1;Talin 1	KIAA1027;TLN;TLN1;RP11-112J3.1-001
